propertyid,latitude,longitude,bedrooms,bathrooms,averagedailyrateusd,rating_overall,rating_communication,rating_accuracy,rating_cleanliness,rating_checkin,rating_location,rating_value,reservationdays1,reservationdays2,reservationdays3,reservationdays4,reservationdays5,reservationdays6,reservationdays7,reservationdays8,reservationdays9,reservationdays10,reservationdays11,reservationdays12,nmon,gift
4519757,37.798939,-122.40596,1,0.0,43.25,94,10,9,9,10,9,9,21.0,16.75,21.25,12.666667,15.333333,17.0,23.0,13.666667,20.666666,16.0,21.25,17.5,41,0
3084744,37.847416,-122.25927,2,1.0,198.75999,97,10,10,10,10,10,9,16.25,14.333333,21.5,18.333334,14.333333,23.333334,18.0,22.25,18.0,16.75,17.0,16.75,42,0
17328793,37.90976,-122.34267,1,1.5,68.029999,98,10,10,10,10,10,10,7.0,12.0,16.0,0.0,11.0,6.0,29.0,13.0,23.0,15.0,5.0,0.0,13,0
4177714,37.894825,-122.64082,5,3.5,951.46997,87,9,9,9,9,10,9,4.0,0.5,3.5,8.0,10.666667,12.666667,13.666667,15.666667,10.666667,6.0,6.0,3.75,42,1
851889,37.775761,-122.41074,1,1.0,281.73999,99,10,10,10,10,10,10,3.3333333,9.75,5.75,12.666667,6.3333335,15.0,16.5,12.5,14.0,9.75,12.0,10.0,38,1
423063,37.770443,-122.43599,1,1.0,271.91,96,10,10,9,10,10,9,5.0,9.5,6.6666665,10.0,11.0,19.333334,12.666667,19.25,16.0,16.0,5.5,0.0,39,1
8052919,37.73597,-122.13541,1,1.0,71.839996,99,10,10,10,10,10,10,6.6666665,9.0,8.666667,7.0,9.5,20.0,20.0,22.5,15.333333,18.666666,8.333333,12.666667,31,0
13100047,37.786942,-122.40965,0,1.0,270.66,100,10,10,10,10,10,10,10.5,3.5,2.0,0.0,1.0,2.5,8.5,2.5,6.0,4.5,3.5,3.0,23,0
2261345,37.892193,-122.30171,1,1.0,59.970001,94,10,10,10,10,9,10,23.5,18.75,15.0,22.333334,21.666666,20.666666,27.333334,27.25,20.75,21.75,19.333334,17.75,43,0
13171740,37.790359,-122.45006,3,2.5,1159.5,100,10,10,10,10,10,10,6.0,1.0,4.5,0.0,4.0,25.0,7.5,7.5,1.5,2.0,6.0,0.0,21,1
4164170,37.802223,-122.27738,1,1.0,98.160004,97,10,10,10,10,9,10,9.25,13.0,10.0,15.333333,11.0,13.0,21.0,20.333334,13.0,17.25,9.5,8.75,43,0
17009386,37.909924,-122.28082,0,1.0,95.730003,99,10,10,10,10,10,10,27.0,14.0,3.0,20.0,25.0,26.0,31.0,31.0,18.0,31.0,29.0,29.0,12,0
9094263,37.753204,-122.48308,2,1.0,215.53,88,9,9,8,9,9,9,17.5,20.5,21.5,24.5,27.0,24.5,26.0,19.0,9.0,15.0,19.0,7.5,23,1
16393747,37.878464,-122.25542,2,2.0,243.64,96,10,10,9,10,10,10,10.0,24.5,26.5,21.0,25.0,22.0,26.0,24.0,16.0,24.0,25.0,10.0,15,1
13603416,37.708363,-122.46167,2,2.0,324.44,92,10,10,10,10,8,10,5.5,7.0,8.0,0.0,16.0,2.0,14.5,9.0,10.0,15.5,6.5,5.5,21,1
6426512,37.532158,-122.25454,0,1.0,85.25,90,9,9,9,9,9,9,5.0,0.0,0.0,0.0,1.3333334,0.33333334,6.0,10.333333,1.0,3.0,3.0,0.0,24,0
7479554,37.558064,-121.98952,2,1.5,254.83,99,10,10,10,10,10,10,12.0,7.5,16.333334,12.0,18.0,15.0,18.0,18.666666,19.0,19.666666,16.333334,14.333333,32,0
11461920,37.76075,-122.50661,3,1.0,372.54999,96,10,10,10,10,9,9,6.0,14.5,12.5,21.5,21.5,22.0,26.0,27.5,3.0,21.0,20.0,20.0,22,1
4455881,37.453621,-122.43592,3,2.5,441.32001,97,9,10,10,10,10,9,0.0,4.5,3.5,7.6666665,3.0,3.6666667,15.0,12.0,3.0,1.3333334,7.0,2.5,26,1
11734916,38.250237,-122.9632,2,2.0,297.37,96,10,10,10,10,9,10,2.5,6.0,11.5,4.5,9.0,17.0,14.5,14.0,8.5,12.0,9.0,11.5,24,0
16504155,37.938801,-122.36005,1,1.0,39.009998,89,10,9,9,10,8,10,15.0,28.0,16.5,26.0,31.0,28.0,27.0,31.0,30.0,31.0,29.0,30.0,15,0
9844066,37.899754,-122.63974,0,1.0,236.92,100,10,10,10,10,10,10,12.666667,15.666667,21.0,20.0,25.5,23.5,26.5,25.0,23.5,23.5,18.5,18.5,27,0
7004663,37.905994,-122.70528,2,1.0,440.29999,99,10,10,10,10,10,10,6.3333335,7.5,11.5,15.5,11.0,20.5,14.666667,19.666666,18.666666,18.0,15.333333,17.666666,31,0
13578325,37.699902,-122.46419,2,1.0,211.03999,94,10,10,10,10,9,9,16.5,7.0,13.5,22.0,23.0,19.0,25.0,24.0,5.5,18.5,10.5,13.5,19,1
8500402,37.889019,-122.53046,2,1.0,311.60001,95,10,10,10,9,10,9,13.0,7.0,8.333333,5.5,9.0,15.5,18.0,19.5,21.5,11.0,4.6666665,5.3333335,29,1
5320842,38.05481,-122.21613,1,1.0,60.040001,100,10,10,10,10,10,10,3.0,2.25,5.25,1.3333334,10.666667,4.6666665,9.0,8.0,8.0,1.3333334,8.0,11.0,36,0
4989510,37.450748,-122.26107,1,1.0,90.269997,100,10,10,10,10,10,10,10.5,21.0,4.5,7.5,11.5,17.0,16.0,11.0,20.0,11.0,14.0,17.0,20,0
12275605,37.800697,-122.26461,0,1.0,100.37,88,9,9,9,9,8,9,24.0,25.0,29.0,17.5,27.5,29.0,29.5,27.5,27.5,29.0,21.0,26.0,20,1
11282657,37.774254,-122.41951,1,1.0,222.89,100,10,10,10,10,10,10,7.0,0.0,22.0,22.0,23.5,29.5,12.0,31.0,19.5,2.0,1.0,23.0,18,1
352165,37.758133,-122.4355,1,1.0,154.85001,89,10,9,9,10,10,9,15.0,20.5,19.25,21.666666,20.666666,23.666666,26.666666,18.0,29.0,12.5,13.0,15.75,42,0
5059767,37.847229,-122.28405,1,2.0,89.139999,98,10,10,10,10,9,10,5.0,6.3333335,7.75,3.6666667,9.333333,4.6666665,11.666667,11.333333,6.0,4.6666665,6.0,8.333333,38,0
8943055,37.76762,-122.43748,1,1.0,194.41,97,9,10,10,10,10,10,27.5,14.0,22.0,24.0,19.0,19.5,15.0,22.5,14.0,6.5,5.5,11.0,21,1
2022751,37.755157,-122.38866,2,2.0,820.0,100,10,10,10,10,9,9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.5,6.5,0.5,0.33333334,0.33333334,28,0
2255169,37.756084,-122.4226,1,2.0,72.599998,95,10,10,9,10,10,9,12.0,13.0,18.0,17.0,17.0,27.0,25.0,24.0,10.5,18.5,12.5,8.0,16,0
14043110,37.728642,-122.38786,1,2.0,146.09,95,10,10,10,10,9,10,29.0,26.5,29.5,25.0,27.0,27.0,29.0,29.0,21.5,27.5,18.5,25.5,19,0
8119395,37.785183,-122.44283,8,4.5,2432.27,100,10,10,10,10,10,10,11.333333,18.666666,23.0,24.5,20.5,27.5,17.0,17.5,30.0,19.5,14.5,17.0,27,1
727866,37.747807,-122.50316,1,1.0,154.96001,98,10,10,10,10,9,10,23.25,22.75,23.25,18.333334,26.666666,28.333334,29.0,26.75,26.0,27.0,21.25,25.25,44,0
16707136,37.872425,-122.28335,1,1.0,95.980003,87,10,10,9,10,10,9,13.0,15.5,28.5,23.0,25.0,30.0,25.0,21.0,30.0,27.0,27.0,20.0,15,0
4105435,37.802292,-122.43884,0,1.0,223.77,89,9,9,9,10,10,9,9.0,14.25,0.0,0.0,8.0,17.0,12.0,18.0,21.5,13.0,5.0,2.3333333,28,1
17547557,37.844994,-122.26674,1,1.0,69.169998,98,10,10,10,10,9,10,13.0,13.0,19.0,24.0,30.0,24.0,29.0,27.0,22.0,18.0,29.0,27.0,13,0
3139633,37.818485,-122.24958,1,1.0,88.199997,96,10,10,10,10,9,9,11.5,14.333333,11.0,9.0,9.333333,14.333333,30.5,16.5,11.666667,14.0,2.0,14.25,36,0
5851961,37.7934,-122.40901,1,1.0,186.19,94,10,10,10,10,10,9,26.5,21.0,26.5,22.333334,27.0,24.333334,18.0,16.666666,25.5,25.0,26.0,23.5,29,1
2592518,37.776688,-122.40927,2,1.0,333.25,98,10,10,10,10,9,10,16.5,20.5,21.5,26.0,24.333334,25.333334,24.666666,24.5,21.75,24.75,13.0,18.0,43,0
13327993,37.77589,-122.42818,1,1.0,159.41,98,10,10,10,10,10,10,0.0,9.0,7.0,2.0,12.0,9.0,13.5,17.0,14.5,18.0,7.5,0.0,18,0
18010532,37.731869,-121.93441,1,1.0,49.09,100,10,10,10,10,10,10,25.0,22.0,24.0,16.0,12.0,28.0,20.0,24.0,23.0,25.0,26.0,14.0,12,0
15822076,37.732258,-122.4387,1,1.0,107.12,99,10,10,10,10,10,10,8.0,20.0,22.0,28.0,26.0,19.0,22.0,27.0,29.0,24.0,10.0,16.5,17,0
13415277,37.894535,-122.29809,1,1.0,107.35,80,8,8,10,8,9,8,0.0,0.0,3.0,9.0,0.0,0.0,5.0,3.0,1.5,0.0,4.0,0.5,22,0
10889831,37.753777,-122.43845,1,1.0,153.03,99,10,10,10,10,10,10,13.5,10.0,12.0,8.5,16.0,29.0,24.0,18.0,24.5,18.5,13.5,24.5,24,0
201446,38.054844,-122.66541,1,1.0,175.25,98,10,10,10,10,10,9,2.5,3.5,7.0,6.0,9.333333,7.3333335,19.0,15.5,11.0,8.5,7.25,4.75,44,0
4464347,37.798912,-122.40611,1,0.0,43.75,90,10,9,9,10,9,9,19.75,18.75,25.25,25.0,24.666666,23.5,18.666666,22.666666,23.666666,15.0,20.25,21.75,41,0
13776805,37.480267,-122.19362,1,1.5,66.230003,96,10,10,10,10,10,10,11.0,22.0,27.0,19.0,28.0,21.0,0.0,21.0,22.0,23.0,5.5,4.0,16,0
4820303,38.006836,-122.52094,1,1.5,43.330002,97,10,10,10,10,9,10,29.5,26.75,29.0,27.333334,27.333334,27.0,29.666666,30.666666,24.333334,29.333334,20.75,22.5,41,0
8614503,37.733719,-122.3956,1,1.0,195.0,90,10,10,10,9,9,10,0.0,0.0,3.0,1.5,2.0,0.0,0.0,14.0,29.0,10.333333,10.0,12.5,23,0
2586792,37.845047,-122.24858,3,1.5,452.10999,98,10,10,10,10,10,9,11.25,1.5,0.75,0.0,9.0,2.0,4.0,3.25,1.5,2.5,4.5,4.75,44,0
3780633,37.592152,-122.38918,1,1.0,104.24,96,10,10,10,10,10,10,16.333334,9.0,16.0,15.666667,21.333334,14.0,10.666667,12.666667,10.666667,15.333333,11.333333,14.0,36,0
12094958,37.812435,-122.24747,2,2.0,204.67,100,10,10,10,10,10,10,14.5,15.5,0.5,17.0,19.0,16.5,20.0,29.0,28.0,25.5,29.5,27.0,21,0
15195497,37.760139,-122.39101,1,1.5,142.28999,100,10,10,8,10,10,10,3.0,9.0,21.0,29.0,6.0,10.0,7.0,3.0,0.0,10.0,20.0,0.0,12,1
8485984,37.874107,-122.09558,0,1.0,81.709999,94,10,10,9,10,9,10,24.0,18.0,25.5,21.0,16.0,26.0,12.5,28.0,17.0,27.5,20.333334,16.666666,23,0
4759937,37.799049,-122.40694,1,1.0,232.23,96,10,10,10,10,10,9,12.0,10.0,6.0,6.5,11.0,8.5,11.0,8.5,8.666667,12.0,5.0,2.0,32,0
16055131,37.74855,-122.45377,2,1.0,224.64,98,10,10,10,10,10,10,17.0,10.0,17.0,18.0,27.0,19.0,26.0,21.0,24.0,12.0,10.0,11.0,13,1
10907057,37.812588,-122.25061,1,1.0,201.64999,91,10,9,9,9,9,9,5.5,4.0,5.0,6.5,4.0,5.5,9.0,7.5,1.5,3.5,0.0,4.0,26,0
895213,38.032887,-122.57133,4,2.0,453.64999,100,10,10,10,10,10,10,19.5,18.0,25.5,30.0,31.0,19.0,12.5,17.0,13.0,18.0,17.5,25.5,19,1
9317297,37.550465,-122.31137,1,1.0,229.92999,94,9,10,10,10,9,9,9.666667,20.0,19.0,16.0,16.0,17.5,24.0,20.5,16.0,14.5,10.333333,6.5,28,1
7899839,37.813797,-122.24594,1,1.0,84.919998,93,10,10,10,10,9,9,4.0,2.6666667,4.0,3.5,3.5,7.0,10.5,4.0,3.0,4.3333335,3.0,2.3333333,32,0
15858137,37.773613,-122.39642,1,1.0,286.14999,96,10,10,10,10,10,10,30.0,28.0,31.0,30.0,30.0,29.0,28.0,30.0,29.0,30.0,12.5,30.0,13,1
5464,37.897648,-122.54513,1,1.0,209.37,97,10,10,10,10,10,9,8.25,10.0,8.666667,13.666667,14.0,12.666667,12.666667,10.0,14.5,14.5,13.75,12.25,43,0
589516,37.777855,-122.49896,2,1.0,145.25999,88,10,9,9,10,9,9,17.5,11.25,23.0,26.333334,24.666666,22.0,20.0,27.333334,25.333334,24.25,23.75,19.25,40,0
3951141,37.764473,-122.44508,2,1.0,295.0,98,10,10,10,10,9,10,0.0,0.0,0.0,1.0,0.0,1.5,4.6666665,7.0,2.0,5.0,0.0,0.0,28,0
4059549,37.797928,-122.42528,1,1.0,156.62,89,10,9,9,10,9,9,17.5,19.25,22.0,16.333334,19.333334,17.666666,23.0,24.0,21.666666,15.75,17.5,22.0,42,0
14058527,37.51384,-122.30755,1,1.0,100.17,100,10,10,10,10,10,10,19.0,11.0,12.5,28.0,31.0,30.0,14.5,27.0,18.5,19.5,16.5,21.5,20,0
2486953,37.753384,-122.43591,1,1.0,303.23999,98,10,10,10,10,10,9,8.5,11.5,15.25,10.666667,12.333333,14.666667,11.666667,18.0,11.75,17.75,9.0,10.75,44,0
773370,37.744183,-122.47732,2,1.0,218.88,97,10,10,10,10,9,10,15.0,23.333334,24.666666,16.666666,25.333334,23.666666,20.333334,13.666667,9.5,22.0,9.0,14.333333,35,0
379349,37.766479,-122.44542,1,1.0,132.88,91,10,9,9,10,10,9,4.5,3.75,10.75,14.0,17.0,23.333334,24.333334,25.75,25.75,22.0,12.25,10.5,44,0
13901641,37.752068,-122.48434,1,2.0,103.71,97,10,10,10,10,10,10,22.0,23.5,25.0,25.0,30.0,27.0,21.0,18.0,13.5,15.5,23.5,24.0,20,0
45287,37.579128,-122.34063,0,1.0,125.96,98,10,10,10,10,10,10,17.0,18.5,20.25,20.666666,14.333333,24.0,21.0,23.25,18.5,18.5,12.25,12.75,44,0
10036167,37.584019,-122.3736,1,1.0,111.96,95,10,10,10,10,9,9,10.0,7.0,0.0,0.0,2.5,15.0,16.5,2.5,3.5,13.5,9.5,6.6666665,28,0
151422,37.808945,-122.2524,1,1.0,91.18,100,10,10,10,10,10,10,8.0,5.0,1.6666666,0.0,0.0,0.33333334,11.5,2.5,0.0,1.5,3.6666667,5.0,30,0
11318355,37.788986,-122.20448,1,1.0,44.34,97,10,9,8,10,9,9,0.0,5.5,5.5,0.0,5.5,5.5,12.0,15.0,1.5,7.5,4.0,0.0,21,0
10733160,37.899521,-122.13668,1,1.0,138.89999,100,10,10,10,10,10,10,3.3333333,8.0,6.0,2.0,10.5,7.0,11.0,12.5,6.5,5.5,3.0,4.0,27,0
13030090,37.780647,-122.43056,1,1.0,117.43,95,10,10,10,10,10,9,16.0,17.0,27.0,23.0,11.5,14.5,28.5,26.5,27.0,25.5,15.5,13.0,21,0
8329003,37.892246,-122.29015,1,1.0,75.980003,96,10,10,10,10,10,10,2.0,4.3333335,1.6666666,0.0,7.0,7.5,14.5,19.5,17.0,13.0,16.5,5.0,26,0
8251866,37.89341,-122.26974,1,1.0,118.07,95,10,10,9,9,10,10,3.0,5.0,3.0,5.0,19.5,25.5,24.0,27.0,24.666666,22.666666,12.333333,21.5,23,0
704029,37.860054,-122.26156,1,1.0,102.31,95,10,10,10,10,10,9,12.0,16.666666,20.666666,15.333333,26.0,21.0,21.333334,18.5,23.0,18.5,18.75,14.5,41,0
1178281,37.777664,-122.43437,2,1.0,315.29001,97,10,10,10,10,10,9,10.5,3.6666667,3.5,10.0,10.333333,7.3333335,22.666666,16.0,10.333333,24.0,11.75,5.75,35,1
10523811,37.759071,-122.42021,1,1.0,182.13,98,10,10,10,10,10,10,17.5,23.0,30.0,6.0,29.0,30.0,11.0,6.0,4.0,31.0,20.0,27.5,14,1
16518454,37.762989,-122.394,1,1.0,142.88,99,10,10,9,10,10,10,17.5,7.5,17.0,0.0,0.0,26.0,19.0,23.0,27.0,29.0,2.0,0.0,15,1
3695319,37.748486,-122.13123,1,1.0,57.220001,97,10,10,9,10,10,10,14.666667,15.333333,17.666666,16.0,21.0,16.333334,14.0,13.666667,18.0,7.5,13.0,6.0,31,0
9735841,37.719872,-122.43018,1,1.0,130.60001,99,10,10,10,10,9,10,22.0,26.333334,24.666666,25.0,31.0,28.0,19.5,19.5,26.0,29.5,25.0,15.0,28,0
15520214,38.001995,-122.57848,1,1.0,81.739998,99,10,10,10,10,10,10,21.0,20.0,28.0,22.0,23.0,25.0,27.0,27.0,24.0,16.0,19.5,23.5,18,0
5045601,37.76516,-122.43472,1,1.0,235.62,95,9,10,10,10,10,9,14.75,14.0,22.75,21.0,26.666666,23.333334,28.333334,21.666666,18.0,20.333334,17.666666,19.666666,39,1
2183138,37.76741,-122.41467,4,2.0,542.70001,93,10,10,9,10,8,9,20.666666,25.333334,29.333334,25.5,16.333334,25.5,14.333333,22.0,18.666666,25.5,21.0,21.0,32,1
1579451,37.957905,-122.31873,1,1.0,49.0,93,10,9,8,10,10,9,4.5,0.5,0.0,0.0,0.0,0.0,4.5,14.666667,3.5,5.6666665,3.3333333,2.0,26,0
4401266,37.988091,-122.29128,1,1.0,83.639999,100,10,10,10,10,10,10,0.0,0.0,0.0,0.0,0.0,2.6666667,0.0,1.6666666,1.6666666,0.0,0.0,0.0,42,0
16975571,37.759399,-122.4599,2,1.0,333.5,97,10,10,10,10,10,10,6.0,9.0,14.0,10.0,13.0,6.0,16.0,13.0,3.0,10.0,6.0,0.0,13,1
696954,37.90638,-122.55514,1,1.0,246.78,99,10,10,10,10,10,10,2.5,1.0,4.0,0.0,3.0,3.6666667,2.3333333,4.0,5.75,0.33333334,2.5,3.25,43,0
15561026,37.923222,-122.53065,3,2.0,452.76999,98,9,10,10,10,10,10,5.0,6.0,20.5,6.0,16.0,21.0,18.0,28.0,15.0,7.0,15.0,9.0,18,1
10704569,37.509537,-121.96561,1,1.0,75.239998,97,10,10,10,10,10,9,2.0,2.0,4.0,6.5,21.0,28.5,1.5,12.0,25.0,1.0,24.0,2.0,18,0
9174641,37.563179,-122.30065,1,1.0,101.09,98,10,10,10,10,10,10,4.5,23.0,8.0,7.0,4.5,3.0,3.0,18.0,8.0,3.5,1.5,14.0,21,0
3780418,37.775764,-122.41549,0,1.0,161.53,97,10,10,10,10,9,10,21.25,23.5,26.5,25.333334,26.0,26.333334,24.666666,21.5,25.75,27.25,22.75,23.75,44,0
9972077,37.761227,-122.45095,1,1.0,216.44,100,10,10,10,10,10,10,11.666667,23.333334,27.666666,26.5,27.5,20.5,24.5,28.5,29.5,30.0,25.0,9.0,28,0
14156310,37.273117,-122.21564,4,2.0,530.51001,99,10,10,10,10,10,10,0.0,15.5,4.5,4.0,4.0,18.0,24.0,21.0,23.0,19.0,13.0,12.0,17,1
14054842,37.889713,-122.54112,1,1.0,97.550003,99,10,10,10,10,10,10,0.0,2.5,19.5,17.0,24.0,10.0,11.5,12.5,24.5,20.5,22.0,13.0,21,0
8444366,37.481899,-122.23277,2,1.0,153.38,92,10,10,10,10,10,9,10.0,16.5,5.0,9.5,22.0,5.0,2.0,19.5,20.5,7.0,23.0,9.5,23,0
12212013,37.776176,-122.43217,0,1.0,174.36,99,10,10,10,10,10,10,20.5,11.5,21.0,9.0,18.5,24.5,26.5,25.5,23.5,26.5,12.0,7.0,24,0
1151402,37.899765,-122.6989,3,3.0,359.38,95,10,10,9,9,9,9,0.0,2.5,0.0,0.0,5.0,10.0,4.3333335,4.0,4.0,6.0,1.0,0.0,25,1
3309722,37.738804,-122.42522,1,1.0,188.57001,98,10,10,10,10,10,10,25.0,25.25,26.0,24.0,24.333334,24.666666,27.333334,22.25,22.75,26.75,25.0,23.5,44,0
2088800,37.773575,-122.48559,3,2.0,178.57001,96,9,9,9,9,10,9,1.25,0.0,1.5,2.0,7.0,3.6666667,10.666667,15.333333,7.0,3.25,0.0,0.0,40,0
288213,37.759712,-122.38834,1,1.0,215.67,98,10,10,10,10,10,10,13.0,15.0,23.25,21.0,10.333333,12.0,16.0,15.5,19.0,12.5,12.75,20.75,42,0
7875394,37.860638,-122.49618,2,2.5,413.26999,98,10,10,10,10,10,9,1.3333334,2.5,4.0,6.5,10.5,12.0,10.5,7.5,3.0,5.0,8.5,4.0,26,1
4773949,37.786114,-122.43704,1,1.0,257.73999,95,10,10,10,10,9,9,9.0,3.0,2.5,3.5,2.6666667,8.0,12.5,9.333333,14.333333,7.0,8.0,0.75,35,0
6872060,37.575878,-122.38666,1,1.0,126.77,98,10,10,10,10,10,10,27.0,23.666666,19.333334,22.0,15.5,26.5,20.0,23.0,18.666666,22.333334,15.333333,25.0,32,0
7226841,37.792866,-122.41609,1,1.0,130.89999,95,10,10,9,10,10,10,15.666667,9.0,26.0,26.0,15.5,16.5,20.333334,22.666666,27.0,25.333334,21.666666,20.0,30,0
14548497,37.781952,-122.39571,1,2.5,98.93,88,10,9,9,10,9,9,14.0,18.0,29.0,24.0,19.0,20.0,29.0,15.5,28.0,27.0,15.0,8.0,14,1
7369364,37.788105,-122.43839,1,1.0,107.11,97,10,10,10,10,10,10,15.666667,19.333334,21.0,19.5,30.0,12.5,9.0,17.0,28.0,19.0,13.666667,9.0,29,0
10682665,37.81171,-122.25634,1,1.5,134.28999,80,10,10,8,10,10,8,5.3333335,15.5,23.0,2.0,6.5,3.5,13.0,18.0,2.0,1.0,10.0,31.0,19,0
17984591,37.759739,-122.49338,1,1.0,138.64999,97,10,10,10,10,9,10,22.0,23.0,31.0,9.0,17.0,26.0,31.0,31.0,30.0,31.0,26.0,21.0,12,0
16194768,37.760284,-122.43854,1,1.0,236.55,100,10,10,10,10,10,10,3.0,19.0,11.0,5.0,21.0,1.0,31.0,31.0,14.0,13.0,30.0,6.5,14,1
13031100,37.759792,-122.43041,1,1.0,226.92999,99,10,10,10,10,10,10,8.5,11.5,21.0,27.0,25.0,5.0,23.0,15.0,15.5,14.5,3.0,4.0,20,1
3112427,37.759274,-122.50469,0,1.0,140.82001,96,10,10,10,10,9,9,13.5,17.75,14.75,16.333334,13.666667,24.666666,26.333334,23.75,20.5,27.0,15.0,12.75,43,0
16556040,38.065117,-122.54147,1,1.0,100.0,100,10,10,10,10,10,10,3.0,0.0,0.0,2.0,6.0,12.0,8.0,8.0,5.0,0.0,26.0,13.0,15,0
9433631,37.977276,-122.51794,1,1.0,83.620003,97,10,10,10,10,10,10,14.0,6.0,23.0,14.0,11.0,17.0,25.0,8.5,2.0,28.0,27.0,24.0,16,0
1164769,37.688171,-122.46302,1,2.0,85.379997,93,10,10,9,10,9,9,11.5,10.0,7.25,15.0,7.0,16.0,12.0,11.75,7.5,8.75,11.5,16.75,43,0
7240598,37.785625,-122.408,1,1.0,102.82,87,8,9,9,9,9,9,17.333334,23.333334,29.333334,19.5,16.5,16.0,22.333334,25.0,22.0,28.5,19.666666,12.666667,30,1
4418739,37.900455,-122.69847,3,2.0,410.23999,98,10,10,10,10,10,10,10.0,11.0,15.25,19.0,12.0,17.666666,22.333334,22.333334,14.666667,12.25,11.5,16.0,42,0
9669444,37.781132,-122.40813,1,1.5,216.31,100,10,10,10,10,9,10,12.666667,13.666667,23.333334,24.0,22.0,20.0,25.0,25.5,27.0,23.5,22.0,19.0,27,1
9525734,37.742359,-122.41679,1,1.0,108.12,96,10,10,10,10,9,9,8.333333,22.666666,22.333334,23.0,17.0,29.5,20.0,30.0,30.0,31.0,11.333333,7.6666665,29,0
5317789,37.747311,-122.43264,2,1.0,153.57001,98,10,10,10,10,10,10,0.33333334,3.75,11.333333,9.0,6.5,7.5,5.0,0.0,0.0,3.0,27.0,7.6666665,25,0
12857222,37.793045,-122.40324,1,0.0,43.0,96,10,10,9,10,10,10,13.5,16.0,12.0,3.0,16.5,24.0,16.0,23.0,21.5,16.0,13.0,17.0,23,0
13296414,37.830132,-122.27029,2,1.0,153.77,94,10,10,9,10,9,9,27.0,21.0,28.5,27.0,23.0,21.0,30.0,25.5,27.0,27.5,26.5,22.0,22,1
15889175,37.830193,-122.37343,1,1.0,78.57,100,10,10,10,10,9,10,22.0,26.0,31.0,23.0,30.0,30.0,31.0,30.0,30.0,31.0,5.5,9.5,14,0
4122671,37.755775,-122.38946,1,1.0,106.79,99,10,10,10,10,9,10,4.5,3.0,7.0,1.5,5.0,10.666667,12.333333,19.333334,13.5,8.25,25.0,13.0,29,0
1280992,37.850433,-122.26682,1,1.5,57.16,98,10,10,10,10,9,10,28.0,20.0,18.0,22.0,24.5,16.5,13.5,17.25,15.0,26.5,28.5,21.0,22,0
2305039,37.779312,-122.43594,3,1.0,363.92999,96,10,10,10,10,9,9,6.75,7.5,13.5,12.0,4.0,9.333333,11.666667,13.666667,12.666667,18.666666,6.6666665,4.6666665,39,1
14569747,37.742805,-122.40779,2,2.5,320.19,100,10,10,10,10,9,10,2.5,9.0,4.0,0.0,4.0,9.0,22.0,17.0,3.0,2.0,4.0,1.0,13,1
13600947,37.753704,-122.48254,1,1.0,104.64,92,10,10,10,10,9,9,9.0,8.5,21.0,22.0,17.0,9.5,23.5,30.0,26.5,27.0,11.5,6.5,22,0
1043282,37.758553,-122.4453,1,1.0,119.03,99,10,10,10,10,10,10,26.5,25.25,30.25,28.666666,29.666666,29.666666,30.333334,31.0,25.5,29.0,28.25,27.25,44,0
1301508,38.189968,-122.91652,3,2.0,1093.21,98,10,10,10,10,10,9,1.5,2.75,4.75,2.6666667,2.3333333,2.6666667,4.6666665,6.25,3.5,4.0,3.25,5.0,44,1
9682168,37.868587,-122.257,1,1.0,30.49,85,10,8,9,10,10,9,9.5,9.5,10.5,4.5,8.0,3.0,4.0,14.0,14.0,0.5,0.0,0.5,23,0
4855686,37.713387,-122.39833,2,1.0,220.56,95,10,10,9,10,9,9,8.0,8.0,7.0,3.0,7.3333335,8.0,13.333333,8.0,6.0,3.0,16.0,1.6666666,29,0
2105840,37.768349,-122.43372,1,1.0,104.91,95,10,9,9,10,10,9,23.5,20.5,11.333333,18.5,25.5,24.0,30.5,22.666666,23.333334,26.333334,16.0,15.666667,29,0
1807017,37.892944,-122.30475,1,1.0,109.38,98,10,10,10,10,10,10,0.75,0.0,3.5,0.0,2.0,0.66666669,1.6666666,11.75,5.5,5.25,1.0,1.25,44,0
13299257,37.648701,-122.46121,1,1.0,94.330002,87,9,9,9,9,9,9,7.0,15.0,14.5,0.0,16.0,23.0,17.0,25.0,25.0,11.0,14.0,4.0,17,1
281339,37.508366,-122.26711,1,1.0,84.75,98,10,10,10,10,10,10,18.5,11.25,12.0,20.5,13.333333,13.333333,17.0,23.5,20.75,13.75,16.25,13.25,43,0
1615260,37.804615,-122.44095,2,2.0,494.54999,97,10,10,9,10,10,9,4.0,0.5,6.5,2.3333333,2.0,6.3333335,10.666667,6.5,9.75,10.5,2.0,0.5,44,0
853060,37.978161,-122.52023,3,1.5,217.19,94,10,10,9,10,10,9,2.5,6.25,7.0,7.6666665,12.0,7.0,9.666667,11.0,7.75,5.25,9.25,8.25,44,0
17976212,37.702499,-122.49206,1,1.0,136.62,98,10,10,10,10,10,10,25.0,25.0,31.0,17.0,27.0,29.0,30.0,29.0,30.0,29.0,26.0,21.0,12,0
3752317,37.977528,-122.51964,1,1.0,113.85,98,10,10,10,10,10,9,0.0,1.0,0.0,0.0,2.5,2.3333333,0.66666669,3.3333333,1.3333334,10.0,5.5,1.75,33,0
